portfolio_id,asset_id,quantity,average_purchase_price,purchase_date
81,541,151,714.3,2023-10-22
81,600,474,800.81,2022-10-24
81,735,67,876.0,2026-07-04
81,848,272,831.32,2023-10-03
81,873,298,235.71,2023-06-28
81,617,181,51.39,2024-12-18
81,948,197,458.21,2024-08-16
81,618,389,341.39,2023-03-15
81,563,149,983.94,2022-11-01
82,814,312,486.71,2022-05-20
82,833,65,697.23,2024-09-23
82,591,137,241.9,2021-11-07
82,803,250,447.25,2024-06-04
82,648,479,42.88,2023-03-03
82,995,295,940.64,2024-09-24
82,680,12,956.52,2023-05-18
82,970,97,124.14,2022-09-14
82,864,198,100.99,2025-08-21
82,972,387,231.54,2022-03-17
82,536,395,371.14,2022-04-30
82,718,295,576.77,2024-02-07
82,837,448,953.85,2021-12-23
83,991,307,724.44,2023-08-06
83,568,50,304.88,2025-07-20
83,508,41,444.33,2022-02-11
83,583,71,653.96,2026-04-19
83,774,210,817.91,2021-10-19
83,633,491,928.35,2025-11-18
84,752,152,203.07,2026-06-14
84,908,491,455.81,2023-11-04
84,617,156,329.09,2026-05-12
84,951,100,381.14,2021-09-04
84,706,277,276.11,2026-01-24
85,958,31,509.16,2025-04-21
85,739,474,963.16,2026-03-10
85,955,394,480.59,2023-06-07
85,767,220,792.96,2022-12-15
85,803,499,440.02,2021-10-02
85,945,286,133.1,2024-07-18
85,613,378,917.57,2026-05-23
85,934,466,203.62,2024-09-26
85,671,455,608.6,2023-10-13
85,933,256,583.46,2022-11-24
85,516,349,949.62,2024-03-16
85,903,389,280.43,2023-08-26
85,830,228,337.69,2022-12-14
86,790,380,652.0,2022-04-20
86,799,97,921.15,2023-09-01
86,727,74,219.47,2025-07-09
86,937,319,866.59,2024-07-30
86,1004,19,657.37,2026-05-08
86,713,343,591.51,2024-06-06
86,619,442,870.07,2022-01-10
86,862,149,565.93,2024-09-19
86,564,359,638.8,2025-01-23
87,780,214,335.09,2023-03-12
87,903,251,855.63,2024-03-29
87,844,45,162.08,2025-04-04
87,992,291,703.63,2022-10-27
87,834,66,645.23,2025-01-14
87,631,392,755.78,2022-04-20
87,945,279,950.43,2023-09-18
87,681,111,535.97,2026-03-19
87,979,92,48.69,2022-12-07
87,824,474,664.28,2022-10-20
87,923,41,897.14,2024-11-12
88,994,376,480.8,2023-05-15
88,983,268,245.49,2022-05-15
88,603,191,658.72,2023-08-02
88,530,337,554.01,2022-04-27
88,782,59,874.64,2022-02-09
88,939,308,555.62,2022-01-13
88,726,484,31.26,2024-12-23
88,777,291,644.46,2024-03-10
88,849,268,492.42,2022-11-01
88,686,431,893.88,2022-10-23
89,893,78,253.3,2022-07-30
89,983,203,105.11,2026-04-09
89,892,435,239.91,2022-06-06
89,682,144,878.39,2024-08-25
89,843,329,999.51,2024-08-08
89,531,330,372.29,2022-04-23
89,579,352,21.78,2022-11-07
89,838,489,545.94,2026-07-03
90,889,114,165.26,2025-10-16
90,561,200,435.48,2024-12-31
90,921,377,549.69,2023-07-07
90,703,424,397.99,2021-08-11
90,517,389,539.43,2022-03-22
90,772,380,561.32,2023-01-20
90,725,497,738.95,2024-08-03
90,943,221,272.54,2021-12-01
90,515,364,819.32,2026-07-03
90,907,172,845.34,2025-02-05
90,919,191,449.26,2022-07-03
91,781,73,464.92,2024-05-26
91,832,319,376.37,2023-03-09
91,947,398,898.93,2024-09-11
91,613,138,445.89,2021-12-21
91,966,180,317.05,2024-01-14
91,800,160,357.02,2022-04-03
91,799,204,589.09,2024-02-25
91,847,24,935.63,2022-05-08
91,649,370,402.35,2021-10-18
91,936,31,227.49,2024-07-20
91,507,470,880.98,2022-11-14
92,806,184,106.94,2025-10-10
92,551,238,586.23,2023-10-28
92,765,243,375.62,2024-05-06
92,830,408,804.8,2024-10-18
92,602,415,404.83,2026-03-04
93,846,136,239.65,2022-01-06
93,617,79,105.98,2023-02-22
93,674,224,154.84,2025-05-07
93,604,174,819.13,2023-01-20
93,601,388,659.68,2022-12-11
93,962,328,204.33,2026-04-21
93,932,482,861.35,2024-05-08
93,973,367,760.05,2022-07-16
93,734,286,75.21,2022-07-30
93,944,383,344.49,2022-07-24
93,659,479,428.19,2024-02-12
93,568,270,715.07,2021-09-04
94,825,211,328.86,2023-10-06
94,528,123,958.13,2024-10-05
94,811,371,830.82,2023-11-13
94,607,468,726.63,2022-06-24
94,867,146,96.8,2023-06-26
94,829,43,181.92,2023-12-10
94,683,70,314.56,2024-03-20
94,670,123,688.07,2026-03-21
94,627,126,669.85,2023-01-05
95,748,274,353.52,2023-05-11
95,869,225,576.89,2022-07-05
95,614,322,556.01,2021-10-19
95,663,144,413.33,2024-10-14
95,931,187,586.19,2025-04-16
96,527,344,980.97,2023-01-01
96,583,187,170.33,2023-06-05
96,903,331,755.87,2021-10-30
96,739,220,310.36,2023-04-28
96,637,408,417.53,2024-04-13
96,568,354,448.54,2023-07-13
96,809,125,442.14,2021-10-15
96,961,495,161.17,2023-01-29
96,868,224,342.45,2021-08-29
96,962,182,918.7,2021-12-17
96,823,493,739.38,2021-12-18
96,775,299,908.44,2024-05-06
97,563,75,768.17,2025-06-05
97,508,444,474.37,2023-05-23
97,629,405,442.7,2023-01-22
97,975,127,51.73,2026-03-29
97,890,49,715.12,2023-09-24
98,551,356,876.84,2024-07-04
98,930,42,90.65,2026-05-16
98,577,289,183.83,2022-12-19
98,903,52,441.42,2022-01-16
98,671,42,44.42,2025-06-18
98,875,172,107.02,2022-02-23
99,671,129,762.2,2024-06-21
99,592,238,516.18,2024-04-04
99,770,371,879.92,2026-01-02
99,979,219,914.87,2023-10-07
99,599,56,454.32,2025-02-28
99,837,331,834.02,2025-08-27
99,558,93,992.61,2024-02-17
99,964,380,833.52,2023-06-03
99,755,400,164.49,2024-11-20
99,629,124,520.83,2026-06-01
99,616,217,777.79,2023-08-27
99,808,396,27.5,2024-09-19
99,598,268,872.21,2023-03-01
99,930,387,633.48,2022-03-09
99,613,471,665.46,2022-02-28
100,640,391,81.12,2021-08-29
100,984,71,550.88,2022-11-18
100,956,288,112.85,2022-01-15
100,950,459,235.99,2025-09-20
100,671,349,567.34,2023-10-27
100,908,11,989.73,2022-09-29
100,565,258,878.38,2022-12-15
100,741,266,691.55,2024-02-28
100,606,187,747.04,2021-10-28
100,529,185,932.28,2023-01-03
100,853,55,243.39,2023-12-13
100,625,452,89.99,2021-08-13
100,996,40,520.01,2022-09-09
100,978,196,497.64,2023-05-24
100,835,191,847.34,2023-08-14
101,834,268,374.27,2021-08-14
101,624,465,924.26,2024-01-14
101,942,233,590.32,2025-04-22
101,599,212,427.15,2022-10-01
101,752,218,952.73,2024-06-30
101,911,302,280.71,2023-12-15
101,993,83,843.99,2024-11-14
101,513,70,795.28,2022-02-03
102,698,478,784.76,2022-12-07
102,735,444,574.53,2022-01-31
102,647,395,495.53,2022-10-10
102,959,380,278.73,2026-07-09
102,956,153,535.54,2026-01-07
102,969,335,358.38,2024-04-21
102,604,79,947.75,2026-03-08
102,863,78,285.11,2022-11-23
102,715,76,936.24,2022-07-29
102,964,359,781.42,2023-09-16
102,866,110,201.81,2022-08-30
102,945,126,612.6,2025-11-05
102,905,465,134.07,2022-08-16
102,530,450,425.59,2023-12-05
103,763,292,962.37,2023-07-22
103,759,348,553.81,2023-10-30
103,669,175,660.2,2024-11-04
103,618,137,168.13,2024-02-05
103,924,269,195.11,2026-04-15
103,822,78,185.88,2022-08-16
103,859,277,109.56,2023-05-05
103,984,288,456.18,2024-02-05
103,953,289,656.52,2025-03-21
103,662,323,640.76,2024-02-15
104,621,430,314.79,2022-07-06
104,980,343,953.03,2023-09-24
104,774,182,424.55,2024-06-10
104,784,19,988.32,2024-01-22
104,654,291,220.92,2021-07-24
104,738,239,66.47,2023-12-31
104,518,491,653.73,2023-03-06
105,870,301,72.16,2023-02-22
105,792,91,623.06,2025-02-09
105,973,394,576.12,2025-08-19
105,728,143,434.68,2024-09-19
105,882,456,996.42,2023-12-14
105,507,258,392.31,2026-05-20
105,921,228,719.9,2022-09-23
105,866,145,759.49,2024-07-09
105,675,63,104.12,2026-01-22
105,722,455,885.14,2022-10-19
105,983,330,121.48,2021-10-05
105,950,261,329.94,2024-02-03
105,636,70,881.32,2023-12-30
105,1004,364,653.05,2025-07-13
106,947,71,455.83,2024-04-21
106,936,88,21.33,2023-02-23
106,617,165,227.2,2021-08-24
106,559,431,854.7,2021-09-11
106,573,112,823.53,2022-02-15
106,526,409,707.27,2025-07-20
106,618,322,161.44,2024-08-10
107,721,321,211.36,2025-09-17
107,931,15,108.43,2023-07-21
107,629,414,774.67,2026-01-01
107,605,66,100.41,2023-03-08
107,997,307,383.89,2025-10-23
107,961,225,147.67,2021-10-09
107,872,39,282.54,2025-02-01
107,602,52,553.11,2023-11-19
107,996,362,419.55,2026-04-17
107,912,467,289.26,2026-06-21
107,819,114,601.73,2022-03-20
107,700,137,997.67,2023-12-06
107,712,41,43.47,2022-05-13
107,854,240,671.21,2023-08-08
107,522,485,351.46,2021-11-15
108,553,61,824.35,2023-03-10
108,529,306,213.97,2022-06-22
108,947,269,212.29,2024-08-25
108,754,166,220.43,2021-12-17
108,610,82,340.99,2022-03-29
108,637,408,827.13,2026-06-29
108,853,55,247.6,2025-07-01
108,546,143,495.06,2025-10-24
108,708,412,408.54,2026-02-02
108,787,33,592.05,2025-03-19
109,977,299,195.81,2024-01-28
109,717,306,864.78,2023-12-14
109,801,385,488.5,2023-05-03
109,771,307,438.01,2023-05-08
109,511,483,458.07,2023-06-05
109,564,248,999.24,2025-06-12
109,740,91,46.77,2022-09-11
109,713,196,590.09,2021-11-08
109,959,468,141.67,2025-12-03
109,893,456,374.6,2022-07-08
110,850,407,612.11,2024-09-01
110,894,70,204.47,2025-05-08
110,782,389,656.21,2023-05-08
110,540,255,831.33,2023-11-20
110,796,154,950.93,2026-06-13
111,978,154,463.09,2024-09-04
111,943,215,307.66,2022-12-10
111,508,378,943.64,2021-12-06
111,636,130,246.64,2022-01-09
111,644,485,786.27,2023-11-26
111,953,341,890.02,2022-04-06
111,705,29,786.79,2022-11-04
111,868,400,350.25,2025-01-18
111,906,84,259.49,2024-08-02
111,764,444,786.55,2023-07-13
111,929,182,991.07,2023-12-28
112,747,183,213.71,2024-04-12
112,899,153,673.84,2022-07-16
112,593,52,498.39,2026-06-06
112,1005,193,729.71,2024-03-12
112,890,204,239.28,2024-08-10
112,578,71,333.76,2025-09-19
112,933,70,664.93,2026-03-26
112,810,369,358.39,2024-01-30
112,737,41,929.84,2024-01-11
113,901,416,829.94,2021-07-18
113,738,361,821.08,2025-07-20
113,837,449,224.61,2023-06-22
113,521,262,766.25,2024-05-22
113,772,68,186.07,2025-11-21
113,511,85,189.74,2026-03-01
113,872,405,687.59,2024-07-27
114,854,186,655.75,2024-09-25
114,639,20,172.73,2022-06-17
114,625,93,527.54,2023-11-01
114,946,94,177.38,2022-11-11
114,915,74,88.88,2023-07-16
115,957,49,361.59,2024-02-04
115,794,322,54.93,2026-02-22
115,576,359,451.53,2022-08-25
115,730,70,305.05,2022-07-22
115,540,489,297.03,2025-04-14
115,602,388,983.62,2024-09-19
115,727,270,392.23,2023-02-01
115,552,31,476.1,2024-05-10
115,610,500,377.7,2025-01-21
115,910,68,237.49,2022-10-25
115,686,100,240.82,2022-10-14
115,933,183,973.23,2026-06-29
115,977,232,968.3,2026-05-13
115,946,15,177.74,2022-06-13
115,984,331,601.98,2023-04-25
116,644,455,934.09,2024-11-06
116,786,124,147.1,2023-07-23
116,605,69,722.05,2024-10-13
116,749,372,661.42,2022-05-21
116,567,61,118.75,2026-02-04
116,815,92,461.63,2022-03-31
116,671,475,455.37,2024-06-03
116,526,389,724.69,2021-12-21
117,811,274,473.56,2022-10-02
117,534,469,664.3,2026-02-06
117,733,412,31.19,2024-05-18
117,898,497,178.5,2025-11-27
117,507,155,173.06,2026-05-22
117,625,285,292.47,2024-11-13
117,783,272,385.44,2025-01-22
118,542,108,193.52,2025-06-13
118,938,231,112.98,2024-06-01
118,815,23,176.61,2021-08-13
118,629,48,73.71,2024-11-08
118,841,49,627.62,2022-06-21
118,526,37,659.86,2025-03-28
118,1007,87,280.13,2024-09-13
118,749,71,439.67,2024-02-07
118,773,338,495.91,2023-07-03
118,807,428,422.18,2021-07-21
119,911,189,843.99,2023-03-16
119,749,328,710.22,2022-03-29
119,543,457,636.89,2025-07-29
119,942,351,176.26,2025-09-24
119,731,222,505.54,2023-05-22
119,835,158,593.54,2022-06-02
119,561,433,320.84,2024-02-28
119,721,384,902.22,2023-09-03
119,844,89,600.19,2025-09-30
119,681,42,246.59,2023-11-20
119,969,438,264.23,2024-03-11
119,755,228,131.79,2025-04-12
119,661,240,182.61,2026-04-14
120,643,32,497.67,2025-01-20
120,816,267,783.68,2022-07-13
120,872,394,534.07,2022-04-18
120,909,194,844.74,2022-06-26
120,634,248,880.74,2024-07-09
120,757,215,719.94,2023-12-18
120,923,211,115.76,2026-03-20
121,780,458,672.87,2023-03-04
121,872,154,880.43,2023-09-12
121,906,401,87.36,2023-10-23
121,900,89,788.29,2025-05-10
121,918,147,448.79,2026-01-05
121,722,85,367.67,2023-02-19
121,664,407,807.42,2023-02-24
121,921,343,861.95,2023-08-09
122,800,432,628.91,2022-12-16
122,707,43,759.17,2021-10-13
122,1006,169,407.8,2025-07-07
122,742,185,574.06,2025-12-20
122,857,91,509.65,2021-10-09
122,595,170,403.71,2023-07-22
122,532,390,296.0,2022-06-19
123,571,218,237.24,2025-10-23
123,640,100,285.28,2025-12-21
123,921,479,708.62,2025-05-15
123,777,399,487.2,2023-01-04
123,859,247,356.92,2022-11-30
123,951,290,776.75,2022-06-20
123,673,438,501.92,2022-09-01
123,595,54,538.23,2023-09-16
124,778,370,137.08,2026-01-23
124,961,302,998.82,2024-09-03
124,881,331,162.38,2021-07-12
124,955,260,646.66,2025-08-16
124,732,442,126.21,2024-03-06
124,572,398,930.67,2024-08-01
124,710,451,879.38,2023-07-31
124,666,297,520.27,2023-11-22
124,659,297,912.92,2024-10-08
124,628,337,52.43,2024-03-25
124,600,482,488.13,2024-03-08
125,762,22,409.51,2025-05-05
125,944,289,683.07,2024-05-24
125,660,419,727.68,2026-05-29
125,876,198,732.1,2023-01-28
125,844,379,216.41,2021-09-16
125,847,427,880.85,2022-02-14
125,707,238,115.04,2025-05-11
125,827,470,202.87,2024-08-31
125,903,127,503.25,2023-07-27
125,530,277,606.7,2023-03-14
125,855,354,491.44,2021-08-10
125,505,364,250.23,2026-04-30
126,846,306,125.97,2022-09-29
126,927,289,31.48,2022-03-19
126,915,157,599.08,2026-03-10
126,781,398,828.85,2025-09-22
126,843,306,380.11,2024-03-15
126,654,208,821.06,2022-04-15
126,976,441,294.96,2025-07-24
127,794,411,647.23,2025-12-28
127,638,64,41.66,2023-04-09
127,607,359,422.74,2025-02-23
127,737,355,655.61,2025-03-31
127,734,137,754.82,2022-01-24
127,741,138,154.46,2022-08-08
127,696,141,601.81,2026-05-29
127,597,53,770.06,2021-10-07
127,994,208,880.63,2023-05-05
127,560,43,954.01,2025-12-03
128,562,145,86.61,2024-07-22
128,567,417,27.45,2024-08-20
128,863,264,987.93,2023-11-17
128,799,153,330.4,2025-06-22
128,787,268,871.09,2022-10-24
128,974,253,635.86,2023-12-23
128,978,394,275.63,2023-03-06
128,607,309,795.49,2026-01-03
128,513,122,374.99,2024-08-29
128,980,14,371.56,2024-02-06
129,568,110,596.06,2024-01-18
129,791,278,795.92,2022-12-13
129,979,86,443.86,2023-10-31
129,533,216,747.87,2023-02-07
129,554,175,167.03,2024-09-01
129,855,444,799.43,2025-03-29
129,858,175,682.95,2022-11-18
129,638,292,392.45,2022-07-29
129,526,106,666.43,2024-07-18
129,644,194,788.95,2024-01-27
129,697,70,546.59,2023-05-11
129,785,259,330.92,2021-11-21
129,724,438,761.22,2021-12-26
129,769,371,97.65,2024-03-16
129,520,340,890.61,2022-01-16
130,685,389,892.12,2022-09-07
130,940,69,642.5,2026-07-12
130,955,438,231.02,2025-04-21
130,924,458,210.14,2022-03-03
130,932,75,29.87,2023-09-14
130,680,333,968.76,2025-08-04
130,766,37,919.7,2022-11-03
130,579,140,699.99,2022-05-06
130,533,235,369.37,2025-06-11
130,837,194,446.26,2024-04-16
130,881,377,630.14,2024-07-19
131,616,91,509.93,2022-02-16
131,935,126,792.69,2025-03-28
131,965,39,597.18,2023-02-22
131,690,483,490.72,2024-04-01
131,681,346,696.98,2022-10-28
131,786,211,125.02,2021-12-16
131,783,347,955.82,2024-01-18
132,903,361,139.65,2021-07-25
132,910,19,790.46,2023-10-05
132,641,432,518.48,2025-10-01
132,799,192,309.62,2024-04-29
132,628,392,249.79,2026-06-04
132,806,49,144.69,2022-12-30
133,640,154,914.39,2025-09-08
133,917,46,456.15,2025-01-22
133,520,115,261.37,2026-02-19
133,800,43,612.52,2023-03-31
133,942,456,36.5,2024-04-12
133,742,215,98.96,2023-10-13
133,921,188,233.89,2025-08-11
133,964,298,640.37,2022-11-14
133,844,69,247.88,2025-08-15
133,809,88,322.41,2024-01-21
133,707,432,638.4,2024-01-24
133,705,108,134.77,2022-05-03
133,1002,184,792.53,2023-01-21
133,673,459,901.7,2025-01-04
133,571,430,933.55,2022-04-17
134,865,349,784.41,2025-09-25
134,716,192,864.41,2023-09-18
134,799,425,796.49,2025-07-23
134,797,335,213.08,2021-10-13
134,690,37,398.61,2024-04-13
134,899,279,367.84,2023-12-29
134,902,106,269.21,2025-10-05
134,605,258,130.03,2024-09-28
134,823,280,816.03,2023-07-02
135,572,133,531.6,2021-08-05
135,724,283,476.49,2022-04-14
135,836,398,144.46,2023-03-22
135,922,216,972.06,2023-10-01
135,781,232,91.04,2026-06-24
135,780,77,318.99,2023-01-29
135,573,83,692.47,2023-03-02
135,936,140,144.67,2023-10-21
135,843,98,690.68,2025-02-14
135,746,125,138.75,2023-07-28
135,925,26,189.59,2025-01-14
135,860,210,583.69,2023-07-23
135,939,126,790.42,2023-06-03
135,544,329,704.82,2025-11-16
135,838,70,877.26,2021-12-09
136,580,462,145.43,2024-01-05
136,735,429,48.36,2023-10-26
136,643,326,515.47,2022-02-01
136,864,184,24.93,2022-03-28
136,654,245,698.84,2024-05-25
137,746,484,765.1,2022-03-03
137,863,221,845.69,2025-12-19
137,747,89,436.33,2024-08-28
137,965,76,555.23,2022-06-03
137,802,310,797.12,2025-01-04
137,561,401,712.49,2021-12-28
137,913,496,526.16,2021-08-11
137,584,116,47.77,2023-01-07
137,963,477,77.54,2023-09-08
137,708,346,526.59,2025-02-08
137,803,431,860.9,2025-10-01
138,864,339,445.45,2026-05-29
138,560,275,952.38,2023-08-26
138,861,236,234.99,2026-06-15
138,690,194,799.87,2023-06-06
138,881,116,573.77,2024-02-23
138,802,423,205.42,2022-09-27
139,775,470,476.9,2022-03-09
139,901,226,700.79,2024-06-08
139,571,396,481.86,2025-10-27
139,882,337,144.57,2022-05-25
139,655,287,984.34,2024-03-24
139,915,441,342.71,2022-10-10
139,925,199,378.28,2025-10-23
139,1001,387,462.48,2023-10-03
139,842,234,413.46,2022-11-19
139,694,280,393.95,2022-08-20
139,793,317,911.96,2022-11-11
139,598,121,942.88,2026-07-03
139,692,146,561.04,2026-06-01
140,867,153,221.51,2021-08-24
140,684,424,450.83,2023-06-30
140,714,407,683.93,2025-04-09
140,674,323,85.32,2026-05-13
140,841,376,763.1,2021-08-06
140,728,193,164.2,2022-04-28
140,998,168,739.75,2022-10-18
141,831,13,843.81,2023-09-06
141,798,267,357.6,2025-03-31
141,741,396,990.32,2023-12-28
141,537,325,413.12,2024-06-11
141,871,490,611.28,2025-12-09
141,784,122,278.73,2025-04-01
141,841,218,690.93,2024-08-23
141,873,363,786.19,2026-02-28
142,926,164,636.03,2021-12-14
142,772,324,616.83,2023-10-23
142,570,243,773.41,2023-07-05
142,702,399,44.58,2023-10-28
142,525,83,207.9,2023-03-29
142,934,320,738.01,2023-09-23
142,585,257,717.98,2022-05-10
142,626,233,301.11,2024-04-22
142,514,26,917.94,2025-08-14
142,513,22,31.02,2025-10-24
142,606,466,20.78,2024-07-04
142,873,54,459.26,2025-04-22
142,944,242,126.76,2026-05-07
142,949,499,570.14,2026-04-29
142,896,198,702.28,2023-01-27
143,795,498,509.49,2024-11-17
143,552,204,604.4,2023-03-28
143,965,163,766.85,2026-03-08
143,992,432,175.43,2026-01-03
143,649,325,871.6,2025-05-07
143,688,64,160.84,2021-10-08
144,820,31,21.82,2023-08-21
144,565,187,600.37,2022-12-02
144,779,489,845.12,2025-08-28
144,903,388,718.0,2022-01-13
144,941,69,238.06,2025-04-06
144,860,86,777.08,2024-05-17
144,517,70,653.43,2024-10-12
144,605,81,290.38,2024-11-03
144,589,75,981.79,2023-11-27
144,780,205,137.37,2022-10-27
144,827,66,60.18,2024-04-09
145,554,131,438.19,2025-02-02
145,836,11,389.48,2024-05-07
145,727,300,216.32,2023-10-02
145,791,215,886.55,2025-03-22
145,984,366,934.61,2024-03-09
145,899,189,74.54,2023-03-11
145,880,43,382.1,2022-06-23
145,776,284,423.61,2023-09-19
145,801,104,569.01,2022-12-19
145,817,406,810.39,2026-07-09
145,970,310,718.61,2022-04-18
145,601,424,970.44,2022-04-16
145,797,90,95.15,2023-09-13
145,919,247,146.7,2024-04-25
145,959,19,724.6,2025-09-28
146,1002,299,166.8,2023-03-26
146,748,240,928.5,2023-02-17
146,597,164,698.88,2025-01-27
146,715,398,433.22,2023-11-30
146,615,495,197.89,2026-02-17
147,901,126,610.74,2023-09-22
147,576,154,687.54,2021-10-04
147,982,59,256.45,2025-04-21
147,905,204,590.2,2022-05-01
147,890,52,670.02,2026-05-14
147,932,493,195.73,2023-01-09
147,956,119,869.22,2025-11-19
147,846,170,33.68,2024-03-08
147,733,243,508.38,2023-05-17
147,1000,150,607.72,2023-05-03
147,610,58,631.17,2023-06-22
147,866,210,733.38,2021-10-16
147,998,300,452.59,2023-12-29
147,725,224,693.18,2026-06-02
148,755,348,397.71,2023-11-11
148,827,309,955.34,2025-10-13
148,968,300,479.07,2022-09-07
148,970,196,855.2,2026-05-11
148,572,249,892.94,2025-07-20
148,560,109,878.68,2021-09-19
148,815,349,182.18,2026-01-27
148,839,223,544.01,2025-12-27
148,918,41,227.82,2026-02-13
148,825,458,593.12,2025-09-08
148,809,226,713.98,2023-01-17
148,683,223,608.65,2025-02-20
148,699,99,773.62,2023-11-11
148,649,163,709.9,2021-11-01
149,921,168,836.45,2024-06-02
149,640,124,88.89,2026-01-16
149,835,263,843.9,2024-05-10
149,677,16,802.76,2021-10-03
149,664,61,470.25,2022-12-14
149,886,31,409.99,2021-10-17
149,874,52,843.13,2025-05-27
149,668,59,891.4,2023-05-04
149,915,347,871.97,2023-10-08
149,939,345,501.6,2023-02-11
149,982,413,403.45,2025-09-19
149,934,119,139.39,2025-03-12
150,517,326,244.68,2024-12-15
150,880,442,893.11,2025-09-13
150,754,32,464.0,2024-03-10
150,922,333,806.18,2025-05-18
150,808,269,998.78,2026-06-17
150,764,143,799.4,2026-03-03
150,947,124,482.9,2023-03-07
150,835,436,287.07,2024-06-04
150,949,41,489.18,2023-04-19
150,784,138,177.22,2025-07-26
150,874,478,584.12,2022-02-21
150,897,42,655.88,2024-04-02
151,819,455,296.21,2023-08-06
151,951,327,288.91,2025-01-13
151,846,88,138.56,2023-12-05
151,680,40,748.94,2023-10-15
151,509,68,675.81,2022-07-09
151,648,173,603.77,2022-02-27
152,698,217,173.91,2025-07-28
152,579,26,926.5,2025-12-18
152,903,190,878.19,2023-09-26
152,860,197,607.88,2024-09-03
152,887,79,425.63,2022-12-22
152,901,140,790.39,2024-06-29
152,532,72,202.54,2025-02-08
152,730,407,714.12,2025-12-18
152,859,358,148.14,2025-02-10
152,988,154,522.39,2021-07-12
152,690,415,840.6,2023-06-01
152,800,448,843.94,2022-12-02
152,557,39,95.84,2023-12-25
152,685,205,666.31,2026-01-02
152,855,463,990.61,2022-06-11
153,908,450,697.92,2025-09-19
153,993,242,975.7,2023-09-04
153,878,254,891.6,2025-08-30
153,783,418,825.59,2026-06-07
153,971,236,920.11,2026-02-19
153,713,109,919.98,2024-09-13
153,856,245,460.83,2025-02-20
153,833,49,811.56,2021-08-21
153,731,186,842.46,2022-12-04
153,761,397,725.13,2022-12-13
153,995,319,605.68,2024-09-26
153,863,244,716.28,2023-04-28
153,696,72,472.92,2024-05-15
154,1001,469,865.42,2023-02-20
154,895,462,544.6,2022-02-21
154,785,453,402.97,2023-12-05
154,834,52,910.71,2021-10-01
154,937,43,686.61,2025-03-24
154,988,220,835.02,2025-10-02
154,981,196,203.48,2022-04-15
154,586,292,46.74,2023-05-24
154,605,153,503.36,2023-08-13
155,882,409,546.85,2022-01-06
155,524,499,772.74,2022-07-30
155,707,420,300.18,2024-08-06
155,758,420,161.27,2025-04-17
